Iteration,SMT1,SMT2,SMT3,SMT4,CCx,WP,Kcb,HI0,a_HI,Zmax,Fitness
1,30.048202443005305,64.23186827023838,62.42064130832655,42.38318461703013,0.865694978199357,33.08670752003279,1.0,0.5453362205912448,7.719110670075843,2.1172718265535244,2.052495902492914
2,30.0,50.31914223616879,65.0,59.77256347336925,0.9680620017619358,34.105206975391965,1.0000026626443115,0.5006292277106529,1.0950158883727192,2.452446436265423,1.9617638321516797
3,32.10009184006713,60.643724742600675,54.77382322398176,31.083125568117126,0.8761580135080166,34.48182324342106,1.0035616876900042,0.5469341831666099,4.969766220433871,1.940435846161153,2.0243543475069985
4,30.13489733501603,50.0,63.62199778173012,59.98034190666753,0.9448266848441488,30.90092150393364,1.0,0.5494044162719314,9.998467269756711,2.394938101588873,1.9763888860231429
5,30.01299289511008,64.22380509370389,59.72673999713532,49.15627016830439,0.9739925458705543,31.44026558948295,1.0,0.5298461621232454,4.085669512651192,2.2019646151300596,1.9794334200891073
6,30.12184091071269,50.42853295461779,54.6417833946094,59.642700000151,0.9798558128828094,30.918875295773827,1.0,0.5386267580915901,3.8223689331100577,1.5364319119936682,1.968291864304085
7,32.06258035309229,62.6797989806235,62.67709623338599,43.46657570330345,0.9141546535047202,31.202812761250396,1.0000081893294952,0.55,7.9927796674649825,2.100702961604437,1.9840216633729781
8,32.170097207215086,58.97811101035582,51.90727920157402,37.63433353512027,0.9255999401544593,30.73040048792627,1.0,0.5484841402654042,9.99535923813009,1.764894709424715,1.9952153083277748
9,30.0,64.89336653830155,63.19232095175953,53.20671309515734,0.9104869257654914,34.94953639032129,1.0037261698871738,0.5052664256605535,0.9059489116723816,2.1929998807981104,2.021860297290357
10,30.820758108945697,50.9594083135598,52.45220621765504,38.487962611541334,0.979793370275728,32.06527409283932,1.0008037890033834,0.5270740837819031,1.408474264171272,1.9362420693195435,2.0224995187245884
11,30.125182355791146,64.21553666563534,60.44655352600812,57.5153972606354,0.9281982493171839,31.43760619945061,1.0000014864426872,0.5444540531001104,6.1163501787370995,2.449816173090864,1.9531603856457482
12,30.140268857139812,51.30601289827837,59.92436329358434,30.0,0.9794975725322735,30.06059001956685,1.0000865200292883,0.5492914996612346,0.5,1.6042933309126757,1.9970384455195185
13,30.074058163095877,53.77560781424517,63.49235236340079,50.054289127996114,0.8972955305076216,32.49855048321892,1.010239779768783,0.5369565355163034,7.085521621668752,1.9825431935835418,2.018456018338053
14,30.038627887113236,51.30594242681677,61.56882807766551,53.51045032102662,0.8872783080173148,34.48132783068609,1.000000672626285,0.5175259013156123,9.559908383832646,2.1290420582703424,1.9835266325473895
15,31.53099053704402,57.02402158813477,50.179553180424236,30.309007092767377,0.98,30.0,1.0000000044984345,0.5499090715038324,5.108993242913548,2.4980679894684585,1.9962052427088048
16,32.0668928249008,56.48184076889151,50.0,36.964997323081136,0.9799398305677531,30.25838797981477,1.0,0.55,4.792016008952011,1.8106148803071103,1.963903103400342
17,30.084419744437398,62.49047002528952,63.61068604984898,40.05610449488934,0.960234973498049,33.204554697846994,1.000049530391473,0.5260660550622696,2.887987981967111,2.260708140194261,2.0163768913598794
18,30.110061152160085,63.083163593114634,61.39342387188222,59.986350806627115,0.9643513184370943,31.50539002887256,1.0007366516329288,0.5302612705038398,0.9458783217076705,1.5139190398274252,1.971370009916108
19,30.0,50.14115483009159,50.02117836077367,59.92137193938543,0.9289037606953674,31.855758065391885,1.0106538821686548,0.5496970855231388,4.7504439316401745,2.4685259527519436,1.9744212109400143
20,30.0,65.0,64.7683421839026,59.97921429940786,0.9441673874349061,31.391721102161274,1.0,0.5397776586884441,7.922561428981289,2.1918798143341585,1.9796502562245255
21,32.44891666336479,63.43275591171384,58.02442457555328,46.90960277871633,0.9077928054882559,32.38582219318934,1.0004707986721875,0.5478862728695623,9.776405155649277,2.108834391982867,1.9917816619893884
22,30.008725408517385,59.23401271842042,64.38869812876754,59.979690507960086,0.9224912812866876,31.98053617843438,1.0,0.5391192156549338,2.980110454560395,1.2012932324663845,1.9832468764643578
23,31.388579160078248,57.79155149263742,56.617090618748584,33.53316024791967,0.945424091504074,30.520956553178756,1.0019787439770358,0.5498288318300841,0.9650900505439515,1.4082509679766748,2.016184932130734
24,31.784494691843197,52.98444232239209,51.49979662209656,56.427300680133975,0.98,30.1238372346506,1.0,0.5423851464615649,7.567228857235449,1.5976400192371352,1.9823465758384355
25,32.07698940535086,54.01812993160957,51.9358607516161,54.22169622517322,0.9192032847422593,32.06488048356854,1.0010720855932513,0.5429611390773337,6.21212576203862,1.951564907901059,1.9847110332876168
26,30.04655287991464,59.07852619522181,50.0022010573686,57.15029292643315,0.9782071310397522,30.00433473361056,1.0030860036222689,0.5499965632643539,9.887873124467665,2.0420054687211855,1.9656396541152383
27,32.27631014679488,52.45248199907653,50.3771009640063,40.004766046311026,0.9571216892572725,31.470000621345136,1.0,0.55,1.5862722071677207,1.8796067978059994,2.005341068885384
28,30.069939019149654,64.1258505025099,60.551456414779196,34.41430401602804,0.9660592363642667,31.061315252553655,1.0,0.5355058853010966,6.718730309385879,2.4415182312954364,2.026856546548097
29,30.0,56.09024972003824,57.44977268612116,59.22435185594555,0.968099243989328,30.92764861085482,1.0,0.5416970248979758,7.865388165943481,1.6418240239279478,1.986597049386884
30,31.042239935084215,63.61662830244904,56.693740844356476,55.90173350102156,0.9748259107970707,31.782005547209764,1.000399768987312,0.5360692157733618,5.501245074958904,1.229555208023289,2.032177110682053
